payment_order_id	Address1	city	state	zip
68484314	689 7th St	Dallas	TX	75001
68484423	243 Pine St	San Francisco	CA	94016
68484572	18 Main St	Los Angeles	CA	90001
68484573	579 14th St	San Francisco	CA	94016
68484730	877 Hill St	Los Angeles	CA	90001
68484842	435 Highland St	San Francisco	CA	94016
68484921	375 13th St	Boston	MA	2215
68485291	39 Lakeview St	Boston	MA	2215
68485460	39 Lakeview St	Boston	MA	2215
68485923	39 Lakeview St	Boston	MA	2215
68485953	306 Jackson St	New York City	NY	10001
68486130	856 9th St	Portland	OR	97035
68486197	756 10th St	San Francisco	CA	94016
68486448	550 Walnut St	San Francisco	CA	94016
68486469	872 13th St	New York City	NY	10001
68487049	396 Sunset St	Los Angeles	CA	90001
68487124	431 Walnut St	Los Angeles	CA	90001
68487304	603 Lake St	Los Angeles	CA	90001
68487317	5 Center St	Dallas	TX	75001
68487327	182 12th St	San Francisco	CA	94016
68487883	342 Dogwood St	Seattle	WA	98101
68488118	342 Dogwood St	Seattle	WA	98101
68488447	225 Pine St	Austin	TX	73301
68488583	679 Jackson St	Dallas	TX	75001
68488826	309 8th St	Los Angeles	CA	90001
68489170	309 8th St	Los Angeles	CA	90001
68489350	332 10th St	Los Angeles	CA	90001
68489753	332 10th St	Los Angeles	CA	90001
68490127	973 Lincoln St	Boston	MA	2215
68490156	289 Hill St	Atlanta	GA	30301
68490264	289 Hill St	Atlanta	GA	30301
68490282	985 11th St	Dallas	TX	75001
68490746	879 Ridge St	Austin	TX	73301
68490751	600 1st St	Seattle	WA	98101
68490898	281 Lake St	Los Angeles	CA	90001
68491367	346 7th St	Dallas	TX	75001
68491371	403 Lake St	San Francisco	CA	94016
68491950	276 Cherry St	San Francisco	CA	94016
68492000	847 1st St	Los Angeles	CA	90001
68492280	333 Park St	San Francisco	CA	94016
68493359	477 Wilson St	Austin	TX	73301
68493384	598 Spruce St	San Francisco	CA	94016
68493525	193 1st St	San Francisco	CA	94016
68494009	654 River St	New York City	NY	10001
68494074	154 6th St	New York City	NY	10001
68494526	154 6th St	New York City	NY	10001
68494630	640 Hill St	Austin	TX	73301
68494752	419 4th St	Los Angeles	CA	90001
68494786	505 River St	Los Angeles	CA	90001
68494803	505 River St	Los Angeles	CA	90001
68494925	828 Washington St	Atlanta	GA	30301
68494978	585 2nd St	Austin	TX	73301
68495102	887 Johnson St	Austin	TX	73301
68495173	927 Hill St	San Francisco	CA	94016
68495340	307 Washington St	New York City	NY	10001
68495519	44 Cedar St	Dallas	TX	75001
68495691	164 2nd St	Austin	TX	73301
68495696	799 Chestnut St	New York City	NY	10001
68495930	462 Elm St	Boston	MA	2215
68496272	107 Chestnut St	New York City	NY	10001
68496273	561 Madison St	Portland	OR	97035
68496519	756 Lincoln St	Dallas	TX	75001
68496784	756 Lincoln St	Dallas	TX	75001
68497141	616 9th St	Seattle	WA	98101
68497143	67 13th St	Seattle	WA	98101
68497877	712 12th St	Atlanta	GA	30301
68498011	262 Willow St	New York City	NY	10001
68498116	222 River St	New York City	NY	10001
68498710	380 Jefferson St	Seattle	WA	98101
68498746	244 Elm St	New York City	NY	10001
68499019	5 Hickory St	San Francisco	CA	94016
68500346	287 13th St	New York City	NY	10001
68500443	202 12th St	San Francisco	CA	94016
68500500	151 5th St	Atlanta	GA	30301
68500865	399 Church St	San Francisco	CA	94016
68500949	884 Jackson St	Los Angeles	CA	90001
68501296	544 11th St	Seattle	WA	98101
68501638	233 South St	Dallas	TX	75001
68501641	233 South St	Dallas	TX	75001
68501669	877 Walnut St	Seattle	WA	98101
68501773	16 River St	Portland	ME	4101
68501774	508 Johnson St	Austin	TX	73301
68502108	597 Jefferson St	San Francisco	CA	94016
68502133	622 7th St	Portland	ME	4101
68502136	664 7th St	Atlanta	GA	30301
68502235	369 9th St	Dallas	TX	75001
68502637	388 2nd St	Los Angeles	CA	90001
68502838	108 Center St	New York City	NY	10001
68503063	966 Lake St	San Francisco	CA	94016
68503221	336 Maple St	San Francisco	CA	94016
68503345	226 Washington St	Los Angeles	CA	90001
68503376	999 North St	Dallas	TX	75001
68503506	354 Center St	New York City	NY	10001
68503571	287 North St	Los Angeles	CA	90001
68503851	993 12th St	Los Angeles	CA	90001
68503888	472 Sunset St	San Francisco	CA	94016
68504054	768 Jefferson St	Seattle	WA	98101
68504076	613 7th St	Los Angeles	CA	90001
68504223	597 Maple St	San Francisco	CA	94016
68504333	61 Adams St	Atlanta	GA	30301
68504597	586 Jackson St	Dallas	TX	75001
68505205	580 Lincoln St	Austin	TX	73301
68505307	904 Chestnut St	San Francisco	CA	94016
68505310	456 Cherry St	San Francisco	CA	94016
68505353	689 Cherry St	Boston	MA	2215
68505432	689 Cherry St	Boston	MA	2215
68505583	695 Hill St	Boston	MA	2215
68506311				
68506358	789 11th St	San Francisco	CA	94016
68506905	789 11th St	San Francisco	CA	94016
68507029	317 Hill St	Portland	OR	97035
68507363	272 10th St	Dallas	TX	75001
68507510	176 Hill St	New York City	NY	10001
68507720	288 Jackson St	Atlanta	GA	30301
68507794	804 8th St	Boston	MA	2215
68508062	804 Johnson St	Portland	OR	97035
68508087	70 Johnson St	San Francisco	CA	94016
68508615	236 9th St	Austin	TX	73301
68508715	164 Hickory St	San Francisco	CA	94016
68508737	251 Highland St	New York City	NY	10001
68508907	410 Hill St	Atlanta	GA	30301
68508960	985 Main St	New York City	NY	10001
68509236	460 2nd St	Dallas	TX	75001
68509241	518 North St	Los Angeles	CA	90001
68509270	832 Adams St	New York City	NY	10001
68509303	195 South St	Boston	MA	2215
68509517	351 4th St	San Francisco	CA	94016
68509521	559 Washington St	Seattle	WA	98101
68509526	542 14th St	Boston	MA	2215
68509697	519 13th St	New York City	NY	10001
68510176	467 Elm St	San Francisco	CA	94016
68510250	936 Maple St	Boston	MA	2215
68510409	235 Church St	Dallas	TX	75001
68510421	23 Madison St	San Francisco	CA	94016
68510898	524 Hickory St	Atlanta	GA	30301
68510957	710 7th St	Los Angeles	CA	90001
68511048	874 Maple St	San Francisco	CA	94016
68511241	593 Church St	Boston	MA	2215
68511320	947 Hickory St	San Francisco	CA	94016
68511353	545 5th St	New York City	NY	10001
68511483	463 Hill St	San Francisco	CA	94016
68511745	102 Center St	San Francisco	CA	94016
68511949	441 Lakeview St	Dallas	TX	75001
68512001	37 Sunset St	San Francisco	CA	94016
68512150	172 Lincoln St	New York City	NY	10001
68512352	76 Jefferson St	Los Angeles	CA	90001
68512549	223 2nd St	New York City	NY	10001
68512601	573 Madison St	Austin	TX	73301
68512677	736 1st St	Boston	MA	2215
68513034	846 Meadow St	New York City	NY	10001
68513139	4 Cherry St	Boston	MA	2215
68513328	173 1st St	New York City	NY	10001
68513655	555 2nd St	Portland	ME	4101
68513787	276 Lincoln St	Los Angeles	CA	90001
68513847	276 Lincoln St	Los Angeles	CA	90001
68514142	102 Chestnut St	Los Angeles	CA	90001
68514347	560 Sunset St	Los Angeles	CA	90001
68515253	890 Jefferson St	Boston	MA	2215
68515335	181 Dogwood St	Los Angeles	CA	90001
68515492	164 Pine St	Seattle	WA	98101
68515540	171 Chestnut St	Portland	ME	4101
68515677	380 Cedar St	Austin	TX	73301
68515705	944 Washington St	Boston	MA	2215
68515719	980 Hickory St	New York City	NY	10001
68515934	68 Chestnut St	Los Angeles	CA	90001
68516039	782 South St	Dallas	TX	75001
68516127	455 North St	San Francisco	CA	94016
68516224	317 Madison St	San Francisco	CA	94016
68516556	462 Lincoln St	Seattle	WA	98101
68516664	121 Walnut St	Seattle	WA	98101
68516856	454 4th St	Dallas	TX	75001
68516950	49 Cedar St	San Francisco	CA	94016
68517026	484 10th St	New York City	NY	10001
68517054	650 14th St	Los Angeles	CA	90001
68517197	162 North St	San Francisco	CA	94016
68517298	115 Wilson St	Los Angeles	CA	90001
68517590	652 Lakeview St	Seattle	WA	98101
68517670	584 Jackson St	Seattle	WA	98101
68517671	809 11th St	Atlanta	GA	30301
68517785	844 12th St	San Francisco	CA	94016
68517851	847 Cherry St	Los Angeles	CA	90001
68517922	837 Adams St	Boston	MA	2215
68517953	857 Ridge St	Boston	MA	2215
68517960	653 Walnut St	Seattle	WA	98101
68518102	698 12th St	San Francisco	CA	94016
68518147	1 Ridge St	Boston	MA	2215
68518213	859 5th St	Seattle	WA	98101
68518476	689 Madison St	Boston	MA	2215
68518486	522 12th St	Atlanta	GA	30301
68518624	95 South St	New York City	NY	10001
68518696	159 7th St	Seattle	WA	98101
68518740	975 Sunset St	Seattle	WA	98101
68518779	130 4th St	Los Angeles	CA	90001
68518953	64 Maple St	Portland	OR	97035
68518974	811 Spruce St	Los Angeles	CA	90001
68519110	822 2nd St	New York City	NY	10001
68519229	451 Pine St	San Francisco	CA	94016
68519242	221 Walnut St	San Francisco	CA	94016
68519368	286 Jackson St	Los Angeles	CA	90001
68519425	625 2nd St	New York City	NY	10001
68519696	593 Spruce St	Los Angeles	CA	90001
68519936	888 Pine St	Atlanta	GA	30301
68520104	972 9th St	Seattle	WA	98101
68520179	163 Forest St	Boston	MA	2215
68520264	833 Wilson St	Portland	OR	97035
68520333	844 6th St	Dallas	TX	75001
68520503	464 Walnut St	Los Angeles	CA	90001
68520568	654 South St	Portland	OR	97035
68520641	432 Chestnut St	New York City	NY	10001
68520735	233 Jefferson St	Seattle	WA	98101
68520763	69 10th St	New York City	NY	10001
68520790	139 Pine St	Los Angeles	CA	90001
68520863	159 Cherry St	Boston	MA	2215
68520909	143 Willow St	San Francisco	CA	94016
68521023	636 River St	New York City	NY	10001
68521327	440 5th St	Boston	MA	2215
68521481	602 Sunset St	Portland	OR	97035
68521582	758 Spruce St	Los Angeles	CA	90001
68522176	938 Forest St	Los Angeles	CA	90001
68522220	18 9th St	San Francisco	CA	94016
68522236	81 13th St	New York City	NY	10001
68522457	141 Chestnut St	San Francisco	CA	94016
68522608	141 Chestnut St	San Francisco	CA	94016
68522609	141 Chestnut St	San Francisco	CA	94016
68522844	209 2nd St	Seattle	WA	98101
68523190	329 North St	Boston	MA	2215
68523800	732 Forest St	New York City	NY	10001
68524540	715 Church St	Los Angeles	CA	90001
68524691	61 Spruce St	San Francisco	CA	94016
68524704	564 Lake St	San Francisco	CA	94016
68525083	829 Dogwood St	San Francisco	CA	94016
68526219	513 West St	Boston	MA	2215
68526229	670 7th St	San Francisco	CA	94016
68526348	369 Hickory St	Dallas	TX	75001
68526406	504 Lake St	San Francisco	CA	94016
68526520	673 South St	Boston	MA	2215
68526521	512 Center St	Atlanta	GA	30301
68526643	887 Hickory St	Dallas	TX	75001
68526792	843 13th St	San Francisco	CA	94016
68527007	759 Spruce St	Austin	TX	73301
68527199	425 Jackson St	New York City	NY	10001
68527361	27 Adams St	San Francisco	CA	94016
68527437	154 South St	Atlanta	GA	30301
68527526	218 10th St	Austin	TX	73301
68527532	651 8th St	Boston	MA	2215
68527568	672 West St	Seattle	WA	98101
68527652	494 Hickory St	Los Angeles	CA	90001
68527781	477 Jackson St	San Francisco	CA	94016
68527909	139 5th St	Atlanta	GA	30301
68528039	903 Center St	Dallas	TX	75001
68528182	144 Cherry St	Seattle	WA	98101
68528467	22 Main St	San Francisco	CA	94016
68528489	217 Hill St	Boston	MA	2215
68528562	438 Park St	Austin	TX	73301
68528679	640 8th St	Los Angeles	CA	90001
68528724	640 8th St	Los Angeles	CA	90001
68528734	739 North St	San Francisco	CA	94016
68528942	964 Ridge St	Portland	ME	4101
68528948	393 Hickory St	Los Angeles	CA	90001
68529021	447 10th St	New York City	NY	10001
68529147	717 6th St	New York City	NY	10001
68529178	890 Dogwood St	Los Angeles	CA	90001
68529193	564 Pine St	San Francisco	CA	94016
68529342	547 Sunset St	San Francisco	CA	94016
68529716	339 Spruce St	Boston	MA	2215
68529777	53 2nd St	San Francisco	CA	94016
68529827	577 South St	Portland	OR	97035
68529987	257 Wilson St	Atlanta	GA	30301
68530377	94 Maple St	Boston	MA	2215
68530417	557 Pine St	Boston	MA	2215
68530603	892 12th St	Seattle	WA	98101
68530788	151 Lakeview St	Boston	MA	2215
68530789	505 10th St	Portland	ME	4101
68531155	75 Spruce St	Los Angeles	CA	90001
68531273	13 Cherry St	San Francisco	CA	94016
68531426	440 Cherry St	Dallas	TX	75001
68531535	604 South St	Boston	MA	2215
68531575	593 Chestnut St	San Francisco	CA	94016
68531890	818 9th St	San Francisco	CA	94016
68532068	368 Jackson St	San Francisco	CA	94016
68532184	897 7th St	Dallas	TX	75001
68532383	915 Walnut St	New York City	NY	10001
68532385	234 6th St	San Francisco	CA	94016
68532405	988 West St	New York City	NY	10001
68532426	216 Washington St	Atlanta	GA	30301
68532438	481 Jefferson St	Boston	MA	2215
68532489	481 Jefferson St	Boston	MA	2215
68532568	685 Maple St	Los Angeles	CA	90001
68532604	821 Sunset St	Seattle	WA	98101
68533113	942 Jackson St	Austin	TX	73301
68533125	686 North St	San Francisco	CA	94016
68533156	377 Park St	Boston	MA	2215
68533394	456 13th St	New York City	NY	10001
68533665	290 Johnson St	Dallas	TX	75001
68533798	150 Hickory St	New York City	NY	10001
68533937	792 Cedar St	New York City	NY	10001
68534507	430 Ridge St	New York City	NY	10001
68534730	735 Ridge St	San Francisco	CA	94016
68534757	156 Hickory St	Los Angeles	CA	90001
68534900	559 Elm St	Dallas	TX	75001
68534918	559 Elm St	Dallas	TX	75001
68534929	380 Church St	New York City	NY	10001
68534930	23 9th St	Dallas	TX	75001
68535065	23 9th St	Dallas	TX	75001
68535085	670 Elm St	Atlanta	GA	30301
68535289	614 Meadow St	Austin	TX	73301
68535340	399 10th St	Austin	TX	73301
68535341	882 River St	Boston	MA	2215
68535462	915 Forest St	Los Angeles	CA	90001
68535708	915 Forest St	Los Angeles	CA	90001
68535778	272 Lakeview St	Portland	OR	97035
68535967	525 Meadow St	New York City	NY	10001
68536155	947 Hickory St	San Francisco	CA	94016
68536216	987 Forest St	San Francisco	CA	94016
68536455	865 Sunset St	Portland	OR	97035
68536475	136 14th St	San Francisco	CA	94016
68536611	864 North St	Austin	TX	73301
68536664	729 10th St	Los Angeles	CA	90001
68536782	753 North St	New York City	NY	10001
68536832	807 Wilson St	Dallas	TX	75001
68536899	283 10th St	San Francisco	CA	94016
68536966	890 2nd St	San Francisco	CA	94016
68537250	396 7th St	Boston	MA	2215
68537438	792 Meadow St	Seattle	WA	98101
68537489	321 Pine St	Los Angeles	CA	90001
68537492	777 7th St	San Francisco	CA	94016
68537572	655 13th St	Boston	MA	2215
68537700	104 Elm St	San Francisco	CA	94016
68537759	810 Hill St	Atlanta	GA	30301
68537820	226 Park St	Los Angeles	CA	90001
68537881	293 10th St	San Francisco	CA	94016
68537957	168 7th St	New York City	NY	10001
68538063	410 Forest St	San Francisco	CA	94016
68538068	399 West St	San Francisco	CA	94016
68538190	844 12th St	New York City	NY	10001
68538292	768 North St	New York City	NY	10001
68538343	187 Spruce St	San Francisco	CA	94016
68538391	354 8th St	San Francisco	CA	94016
68538394	339 5th St	New York City	NY	10001
68538395	570 Elm St	Atlanta	GA	30301
68538454	941 Jefferson St	Boston	MA	2215
68538487	560 Lake St	Austin	TX	73301
68538804	135 Forest St	Dallas	TX	75001
68538927	694 12th St	Portland	OR	97035
68538928	904 Forest St	Portland	OR	97035
68539109	574 Willow St	Portland	ME	4101
68539116	184 4th St	New York City	NY	10001
68539198	809 Highland St	Seattle	WA	98101
68539206	809 Highland St	Seattle	WA	98101
68539343	770 Main St	Dallas	TX	75001
68539354	181 Meadow St	Boston	MA	2215
68539422	364 Ridge St	San Francisco	CA	94016
68539469	574 Park St	San Francisco	CA	94016
68539501	459 Walnut St	San Francisco	CA	94016
68539589	60 Ridge St	San Francisco	CA	94016
68539617	940 Church St	San Francisco	CA	94016
68539632	480 North St	Seattle	WA	98101
68539696	698 Cherry St	San Francisco	CA	94016
68539731	241 Walnut St	Los Angeles	CA	90001
68539753	135 6th St	San Francisco	CA	94016
68539779	624 8th St	Austin	TX	73301
68539918	92 Willow St	Los Angeles	CA	90001
68539994	841 South St	Boston	MA	2215
68540009	888 14th St	Seattle	WA	98101
68540038	311 Meadow St	Dallas	TX	75001
68540117	662 Cherry St	San Francisco	CA	94016
68540310	19 Cedar St	Boston	MA	2215
68540316	19 Cedar St	Boston	MA	2215
68540474	823 Johnson St	Seattle	WA	98101
68540547	656 Pine St	Los Angeles	CA	90001
68540584	656 Pine St	Los Angeles	CA	90001
68540614	825 2nd St	Portland	OR	97035
68540734	845 Lakeview St	San Francisco	CA	94016
68540777	616 9th St	New York City	NY	10001
68540793	182 Main St	San Francisco	CA	94016
68540862	719 North St	Los Angeles	CA	90001
68540954	719 North St	Los Angeles	CA	90001
68541151	250 7th St	San Francisco	CA	94016
68541557	50 11th St	Dallas	TX	75001
68541563	625 Wilson St	Atlanta	GA	30301
68541618	882 River St	Los Angeles	CA	90001
68541900	879 Madison St	Atlanta	GA	30301
68541946	191 South St	San Francisco	CA	94016
68541970	136 Elm St	San Francisco	CA	94016
68542000	979 Pine St	New York City	NY	10001
68542212	652 Park St	Atlanta	GA	30301
68542272	921 6th St	Portland	OR	97035
68542588	139 Hill St	Portland	OR	97035
68542608	6 8th St	San Francisco	CA	94016
68542612	561 Park St	San Francisco	CA	94016
68542697	838 4th St	San Francisco	CA	94016
68542804	47 Lincoln St	Austin	TX	73301
68542824	474 Highland St	Portland	OR	97035
68542859	251 Maple St	San Francisco	CA	94016
68542923	766 Lakeview St	San Francisco	CA	94016
68542972	792 Dogwood St	Atlanta	GA	30301
68542973	807 7th St	Dallas	TX	75001
68543097	959 Lakeview St	Dallas	TX	75001
68543161	183 11th St	Portland	OR	97035
68543165	504 Hill St	Los Angeles	CA	90001
68543217	305 Center St	Boston	MA	2215
68543415	796 2nd St	San Francisco	CA	94016
68543470	545 Elm St	Dallas	TX	75001
68543487	345 2nd St	Boston	MA	2215
68543493	348 Cedar St	New York City	NY	10001
68543669	778 Washington St	Los Angeles	CA	90001
68543778	170 Dogwood St	Boston	MA	2215
68543779	239 River St	Portland	ME	4101
68543850	42 Maple St	San Francisco	CA	94016
68544091	140 7th St	Los Angeles	CA	90001
68544116	681 Cherry St	Dallas	TX	75001
68544162	632 Highland St	New York City	NY	10001
68544232	236 Jackson St	San Francisco	CA	94016
68544253	206 Ridge St	San Francisco	CA	94016
68544279	406 9th St	New York City	NY	10001
68544354	506 Lincoln St	Dallas	TX	75001
68544662	615 Lincoln St	San Francisco	CA	94016
68544741	107 11th St	Austin	TX	73301
68544827	141 River St	San Francisco	CA	94016
68544828	751 Forest St	Dallas	TX	75001
68544830	677 Willow St	San Francisco	CA	94016
68544934	398 North St	San Francisco	CA	94016
68544984	717 4th St	Dallas	TX	75001
68545160	990 9th St	San Francisco	CA	94016
68545161	111 6th St	New York City	NY	10001
